module	Assembly.barcode	MLST	HC1100	presence
module_104	ESC_GC8274AA_AS	36;24;9;13;17;11;1096	CC_1	1
module_106	ESC_GC8274AA_AS	36;24;9;13;17;11;1096	CC_1	1
module_107	ESC_GC8274AA_AS	36;24;9;13;17;11;1096	CC_1	1
module_66	ESC_GC8274AA_AS	36;24;9;13;17;11;1096	CC_1	1
module_101	ESC_GC8390AA_AS	1590;24;9;13;17;11;25	CC_1	1
module_102	ESC_GC8390AA_AS	1590;24;9;13;17;11;25	CC_1	1
module_103	ESC_GC8390AA_AS	1590;24;9;13;17;11;25	CC_1	1
module_104	ESC_GC8390AA_AS	1590;24;9;13;17;11;25	CC_1	1
module_106	ESC_GC8390AA_AS	1590;24;9;13;17;11;25	CC_1	1
module_107	ESC_GC8390AA_AS	1590;24;9;13;17;11;25	CC_1	1
module_231	ESC_GC8390AA_AS	1590;24;9;13;17;11;25	CC_1	1
module_66	ESC_GC8390AA_AS	1590;24;9;13;17;11;25	CC_1	1
module_101	ESC_GC8429AA_AS	36;24;9;13;1337;11;25	CC_1	1
module_102	ESC_GC8429AA_AS	36;24;9;13;1337;11;25	CC_1	1
module_103	ESC_GC8429AA_AS	36;24;9;13;1337;11;25	CC_1	1
module_104	ESC_GC8429AA_AS	36;24;9;13;1337;11;25	CC_1	1
module_106	ESC_GC8429AA_AS	36;24;9;13;1337;11;25	CC_1	1
module_107	ESC_GC8429AA_AS	36;24;9;13;1337;11;25	CC_1	1
module_231	ESC_GC8429AA_AS	36;24;9;13;1337;11;25	CC_1	1
module_66	ESC_GC8429AA_AS	36;24;9;13;1337;11;25	CC_1	1
module_101	ESC_HA1962AA_AS	579;24;9;13;17;11;25	CC_1	1
module_102	ESC_HA1962AA_AS	579;24;9;13;17;11;25	CC_1	1
module_103	ESC_HA1962AA_AS	579;24;9;13;17;11;25	CC_1	1
module_104	ESC_HA1962AA_AS	579;24;9;13;17;11;25	CC_1	1
module_106	ESC_HA1962AA_AS	579;24;9;13;17;11;25	CC_1	1
module_107	ESC_HA1962AA_AS	579;24;9;13;17;11;25	CC_1	1
module_231	ESC_HA1962AA_AS	579;24;9;13;17;11;25	CC_1	1
module_66	ESC_HA1962AA_AS	579;24;9;13;17;11;25	CC_1	1
module_101	ESC_HA6987AA_AS	36;24;9;172;17;11;25	CC_1	1
module_104	ESC_HA6987AA_AS	36;24;9;172;17;11;25	CC_1	1
module_231	ESC_HA6987AA_AS	36;24;9;172;17;11;25	CC_1	1
module_66	ESC_HA6987AA_AS	36;24;9;172;17;11;25	CC_1	1
module_104	ESC_HA8210AA_AS	36;24;9;703;17;11;25	CC_1	1
module_231	ESC_HA8210AA_AS	36;24;9;703;17;11;25	CC_1	1
module_66	ESC_HA8210AA_AS	36;24;9;703;17;11;25	CC_1	1
module_104	ESC_HC1002AA_AS	1682;24;9;13;17;11;25	CC_1	1
module_231	ESC_HC1002AA_AS	1682;24;9;13;17;11;25	CC_1	1
module_66	ESC_HC1002AA_AS	1682;24;9;13;17;11;25	CC_1	1
module_101	ESC_HC1148AA_AS	1599;24;9;13;17;11;25	CC_1	1
module_102	ESC_HC1148AA_AS	1599;24;9;13;17;11;25	CC_1	1
module_103	ESC_HC1148AA_AS	1599;24;9;13;17;11;25	CC_1	1
module_104	ESC_HC1148AA_AS	1599;24;9;13;17;11;25	CC_1	1
module_106	ESC_HC1148AA_AS	1599;24;9;13;17;11;25	CC_1	1
module_107	ESC_HC1148AA_AS	1599;24;9;13;17;11;25	CC_1	1
module_231	ESC_HC1148AA_AS	1599;24;9;13;17;11;25	CC_1	1
module_388	ESC_HC1148AA_AS	1599;24;9;13;17;11;25	CC_1	1
module_66	ESC_HC1148AA_AS	1599;24;9;13;17;11;25	CC_1	1
module_101	ESC_HC1212AA_AS	852;24;9;13;17;11;25	CC_1	1
module_102	ESC_HC1212AA_AS	852;24;9;13;17;11;25	CC_1	1
module_103	ESC_HC1212AA_AS	852;24;9;13;17;11;25	CC_1	1
module_104	ESC_HC1212AA_AS	852;24;9;13;17;11;25	CC_1	1
module_106	ESC_HC1212AA_AS	852;24;9;13;17;11;25	CC_1	1
module_107	ESC_HC1212AA_AS	852;24;9;13;17;11;25	CC_1	1
module_66	ESC_HC1212AA_AS	852;24;9;13;17;11;25	CC_1	1
module_104	ESC_HC1225AA_AS	1672;24;9;13;17;11;25	CC_1	1
module_231	ESC_HC1225AA_AS	1672;24;9;13;17;11;25	CC_1	1
module_66	ESC_HC1225AA_AS	1672;24;9;13;17;11;25	CC_1	1
module_101	ESC_HC1233AA_AS	1671;24;9;13;17;11;25	CC_1	1
module_102	ESC_HC1233AA_AS	1671;24;9;13;17;11;25	CC_1	1
module_103	ESC_HC1233AA_AS	1671;24;9;13;17;11;25	CC_1	1
module_104	ESC_HC1233AA_AS	1671;24;9;13;17;11;25	CC_1	1
module_106	ESC_HC1233AA_AS	1671;24;9;13;17;11;25	CC_1	1
module_107	ESC_HC1233AA_AS	1671;24;9;13;17;11;25	CC_1	1
module_66	ESC_HC1233AA_AS	1671;24;9;13;17;11;25	CC_1	1
module_104	ESC_HC1252AA_AS	1614;24;9;13;17;11;25	CC_1	1
module_231	ESC_HC1252AA_AS	1614;24;9;13;17;11;25	CC_1	1
module_66	ESC_HC1252AA_AS	1614;24;9;13;17;11;25	CC_1	1
module_101	ESC_HC1351AA_AS	36;24;9;13;1348;11;25	CC_1	1
module_102	ESC_HC1351AA_AS	36;24;9;13;1348;11;25	CC_1	1
module_103	ESC_HC1351AA_AS	36;24;9;13;1348;11;25	CC_1	1
module_104	ESC_HC1351AA_AS	36;24;9;13;1348;11;25	CC_1	1
module_106	ESC_HC1351AA_AS	36;24;9;13;1348;11;25	CC_1	1
module_107	ESC_HC1351AA_AS	36;24;9;13;1348;11;25	CC_1	1
module_231	ESC_HC1351AA_AS	36;24;9;13;1348;11;25	CC_1	1
module_359	ESC_HC1351AA_AS	36;24;9;13;1348;11;25	CC_1	1
module_388	ESC_HC1351AA_AS	36;24;9;13;1348;11;25	CC_1	1
module_66	ESC_HC1351AA_AS	36;24;9;13;1348;11;25	CC_1	1
module_104	ESC_HC1370AA_AS	1668;24;9;13;17;11;25	CC_1	1
module_104	ESC_HC1387AA_AS	36;2199;9;13;148;11;25	CC_1	1
module_66	ESC_HC1387AA_AS	36;2199;9;13;148;11;25	CC_1	1
module_101	ESC_HC1425AA_AS	1662;24;9;13;17;11;25	CC_1	1
module_102	ESC_HC1425AA_AS	1662;24;9;13;17;11;25	CC_1	1
module_103	ESC_HC1425AA_AS	1662;24;9;13;17;11;25	CC_1	1
module_104	ESC_HC1425AA_AS	1662;24;9;13;17;11;25	CC_1	1
module_106	ESC_HC1425AA_AS	1662;24;9;13;17;11;25	CC_1	1
module_107	ESC_HC1425AA_AS	1662;24;9;13;17;11;25	CC_1	1
module_388	ESC_HC1425AA_AS	1662;24;9;13;17;11;25	CC_1	1
module_66	ESC_HC1425AA_AS	1662;24;9;13;17;11;25	CC_1	1
module_101	ESC_HC1502AA_AS	1650;24;9;13;17;11;25	CC_1	1
module_102	ESC_HC1502AA_AS	1650;24;9;13;17;11;25	CC_1	1
module_103	ESC_HC1502AA_AS	1650;24;9;13;17;11;25	CC_1	1
module_104	ESC_HC1502AA_AS	1650;24;9;13;17;11;25	CC_1	1
module_106	ESC_HC1502AA_AS	1650;24;9;13;17;11;25	CC_1	1
module_107	ESC_HC1502AA_AS	1650;24;9;13;17;11;25	CC_1	1
module_66	ESC_HC1502AA_AS	1650;24;9;13;17;11;25	CC_1	1
module_104	ESC_HC1558AA_AS	854;24;9;13;17;11;25	CC_1	1
module_231	ESC_HC1558AA_AS	854;24;9;13;17;11;25	CC_1	1
module_388	ESC_HC1558AA_AS	854;24;9;13;17;11;25	CC_1	1
module_66	ESC_HC1558AA_AS	854;24;9;13;17;11;25	CC_1	1
module_104	ESC_HC1802AA_AS	1635;24;9;13;17;11;25	CC_1	1
module_231	ESC_HC1802AA_AS	1635;24;9;13;17;11;25	CC_1	1
module_359	ESC_HC1802AA_AS	1635;24;9;13;17;11;25	CC_1	1
module_388	ESC_HC1802AA_AS	1635;24;9;13;17;11;25	CC_1	1
module_66	ESC_HC1802AA_AS	1635;24;9;13;17;11;25	CC_1	1
module_101	ESC_HC1811AA_AS	1633;24;9;13;17;11;25	CC_1	1
module_102	ESC_HC1811AA_AS	1633;24;9;13;17;11;25	CC_1	1
module_103	ESC_HC1811AA_AS	1633;24;9;13;17;11;25	CC_1	1
module_104	ESC_HC1811AA_AS	1633;24;9;13;17;11;25	CC_1	1
module_106	ESC_HC1811AA_AS	1633;24;9;13;17;11;25	CC_1	1
module_107	ESC_HC1811AA_AS	1633;24;9;13;17;11;25	CC_1	1
module_231	ESC_HC1811AA_AS	1633;24;9;13;17;11;25	CC_1	1
module_359	ESC_HC1811AA_AS	1633;24;9;13;17;11;25	CC_1	1
module_388	ESC_HC1811AA_AS	1633;24;9;13;17;11;25	CC_1	1
module_66	ESC_HC1811AA_AS	1633;24;9;13;17;11;25	CC_1	1
module_104	ESC_HC1840AA_AS	1630;24;9;13;17;11;25	CC_1	1
module_231	ESC_HC1840AA_AS	1630;24;9;13;17;11;25	CC_1	1
module_388	ESC_HC1840AA_AS	1630;24;9;13;17;11;25	CC_1	1
module_101	ESC_HC3151AA_AS	36;24;9;1752;17;11;25	CC_1	1
module_102	ESC_HC3151AA_AS	36;24;9;1752;17;11;25	CC_1	1
module_103	ESC_HC3151AA_AS	36;24;9;1752;17;11;25	CC_1	1
module_104	ESC_HC3151AA_AS	36;24;9;1752;17;11;25	CC_1	1
module_106	ESC_HC3151AA_AS	36;24;9;1752;17;11;25	CC_1	1
module_107	ESC_HC3151AA_AS	36;24;9;1752;17;11;25	CC_1	1
module_231	ESC_HC3151AA_AS	36;24;9;1752;17;11;25	CC_1	1
module_359	ESC_HC3151AA_AS	36;24;9;1752;17;11;25	CC_1	1
module_388	ESC_HC3151AA_AS	36;24;9;1752;17;11;25	CC_1	1
module_101	ESC_HC3245AA_AS	1697;24;9;13;17;11;25	CC_1	1
module_102	ESC_HC3245AA_AS	1697;24;9;13;17;11;25	CC_1	1
module_103	ESC_HC3245AA_AS	1697;24;9;13;17;11;25	CC_1	1
module_104	ESC_HC3245AA_AS	1697;24;9;13;17;11;25	CC_1	1
module_106	ESC_HC3245AA_AS	1697;24;9;13;17;11;25	CC_1	1
module_107	ESC_HC3245AA_AS	1697;24;9;13;17;11;25	CC_1	1
module_231	ESC_HC3245AA_AS	1697;24;9;13;17;11;25	CC_1	1
module_388	ESC_HC3245AA_AS	1697;24;9;13;17;11;25	CC_1	1
module_66	ESC_HC3245AA_AS	1697;24;9;13;17;11;25	CC_1	1
module_101	ESC_HC3461AA_AS	36;24;1021;13;17;11;25	CC_1	1
module_102	ESC_HC3461AA_AS	36;24;1021;13;17;11;25	CC_1	1
module_103	ESC_HC3461AA_AS	36;24;1021;13;17;11;25	CC_1	1
module_104	ESC_HC3461AA_AS	36;24;1021;13;17;11;25	CC_1	1
module_106	ESC_HC3461AA_AS	36;24;1021;13;17;11;25	CC_1	1
module_107	ESC_HC3461AA_AS	36;24;1021;13;17;11;25	CC_1	1
module_231	ESC_HC3461AA_AS	36;24;1021;13;17;11;25	CC_1	1
module_66	ESC_HC3461AA_AS	36;24;1021;13;17;11;25	CC_1	1
module_101	ESC_HC3765AA_AS	1692;24;9;13;17;11;25	CC_1	1
module_102	ESC_HC3765AA_AS	1692;24;9;13;17;11;25	CC_1	1
module_103	ESC_HC3765AA_AS	1692;24;9;13;17;11;25	CC_1	1
module_104	ESC_HC3765AA_AS	1692;24;9;13;17;11;25	CC_1	1
module_106	ESC_HC3765AA_AS	1692;24;9;13;17;11;25	CC_1	1
module_107	ESC_HC3765AA_AS	1692;24;9;13;17;11;25	CC_1	1
module_231	ESC_HC3765AA_AS	1692;24;9;13;17;11;25	CC_1	1
module_66	ESC_HC3765AA_AS	1692;24;9;13;17;11;25	CC_1	1
module_104	ESC_HC3802AA_AS	36;24;9;13;17;608;25	CC_1	1
module_66	ESC_HC3802AA_AS	36;24;9;13;17;608;25	CC_1	1
module_101	ESC_HC4054AA_AS	36;24;9;834;17;11;25	CC_1	1
module_102	ESC_HC4054AA_AS	36;24;9;834;17;11;25	CC_1	1
module_103	ESC_HC4054AA_AS	36;24;9;834;17;11;25	CC_1	1
module_104	ESC_HC4054AA_AS	36;24;9;834;17;11;25	CC_1	1
module_106	ESC_HC4054AA_AS	36;24;9;834;17;11;25	CC_1	1
module_107	ESC_HC4054AA_AS	36;24;9;834;17;11;25	CC_1	1
module_231	ESC_HC4054AA_AS	36;24;9;834;17;11;25	CC_1	1
module_359	ESC_HC4054AA_AS	36;24;9;834;17;11;25	CC_1	1
module_66	ESC_HC4054AA_AS	36;24;9;834;17;11;25	CC_1	1
module_101	ESC_HC4079AA_AS	36;2206;9;13;17;11;25	CC_1	1
module_102	ESC_HC4079AA_AS	36;2206;9;13;17;11;25	CC_1	1
module_103	ESC_HC4079AA_AS	36;2206;9;13;17;11;25	CC_1	1
module_104	ESC_HC4079AA_AS	36;2206;9;13;17;11;25	CC_1	1
module_106	ESC_HC4079AA_AS	36;2206;9;13;17;11;25	CC_1	1
module_107	ESC_HC4079AA_AS	36;2206;9;13;17;11;25	CC_1	1
module_231	ESC_HC4079AA_AS	36;2206;9;13;17;11;25	CC_1	1
module_66	ESC_HC4079AA_AS	36;2206;9;13;17;11;25	CC_1	1
module_101	ESC_HC4109AA_AS	36;24;9;13;1111;11;25	CC_1	1
module_102	ESC_HC4109AA_AS	36;24;9;13;1111;11;25	CC_1	1
module_103	ESC_HC4109AA_AS	36;24;9;13;1111;11;25	CC_1	1
module_104	ESC_HC4109AA_AS	36;24;9;13;1111;11;25	CC_1	1
module_106	ESC_HC4109AA_AS	36;24;9;13;1111;11;25	CC_1	1
module_107	ESC_HC4109AA_AS	36;24;9;13;1111;11;25	CC_1	1
module_231	ESC_HC4109AA_AS	36;24;9;13;1111;11;25	CC_1	1
module_66	ESC_HC4109AA_AS	36;24;9;13;1111;11;25	CC_1	1
module_104	ESC_HC4274AA_AS	36;24;9;13;17;1189;25	CC_1	1
module_231	ESC_HC4274AA_AS	36;24;9;13;17;1189;25	CC_1	1
module_66	ESC_HC4274AA_AS	36;24;9;13;17;1189;25	CC_1	1
module_104	ESC_HC4282AA_AS	1694;24;9;13;17;11;25	CC_1	1
module_106	ESC_HC4282AA_AS	1694;24;9;13;17;11;25	CC_1	1
module_231	ESC_HC4282AA_AS	1694;24;9;13;17;11;25	CC_1	1
module_66	ESC_HC4282AA_AS	1694;24;9;13;17;11;25	CC_1	1
module_104	ESC_HC7343AA_AS	36;273;9;13;1355;11;25	CC_1	1
module_231	ESC_HC7343AA_AS	36;273;9;13;1355;11;25	CC_1	1
module_388	ESC_HC7343AA_AS	36;273;9;13;1355;11;25	CC_1	1
module_66	ESC_HC7343AA_AS	36;273;9;13;1355;11;25	CC_1	1
module_104	ESC_IB7415AA_AS	1103;24;9;13;17;11;25	CC_1	1
module_231	ESC_IB7415AA_AS	1103;24;9;13;17;11;25	CC_1	1
module_388	ESC_IB7415AA_AS	1103;24;9;13;17;11;25	CC_1	1
module_66	ESC_IB7415AA_AS	1103;24;9;13;17;11;25	CC_1	1
module_104	ESC_IB7479AA_AS	36;24;994;13;17;11;25	CC_1	1
module_231	ESC_IB7479AA_AS	36;24;994;13;17;11;25	CC_1	1
module_388	ESC_IB7479AA_AS	36;24;994;13;17;11;25	CC_1	1
module_104	ESC_IB8537AA_AS	36;-138;9;13;17;11;25	CC_1	1
module_66	ESC_IB8537AA_AS	36;-138;9;13;17;11;25	CC_1	1
module_101	ESC_IB8649AA_AS	177;24;996;13;17;11;25	CC_1	1
module_103	ESC_IB8649AA_AS	177;24;996;13;17;11;25	CC_1	1
module_104	ESC_IB8649AA_AS	177;24;996;13;17;11;25	CC_1	1
module_106	ESC_IB8649AA_AS	177;24;996;13;17;11;25	CC_1	1
module_107	ESC_IB8649AA_AS	177;24;996;13;17;11;25	CC_1	1
module_231	ESC_IB8649AA_AS	177;24;996;13;17;11;25	CC_1	1
module_66	ESC_IB8649AA_AS	177;24;996;13;17;11;25	CC_1	1
module_104	ESC_IC7385AA_AS	1768;24;9;13;17;11;25	CC_1	1
module_107	ESC_IC7385AA_AS	1768;24;9;13;17;11;25	CC_1	1
module_388	ESC_IC7385AA_AS	1768;24;9;13;17;11;25	CC_1	1
module_66	ESC_IC7385AA_AS	1768;24;9;13;17;11;25	CC_1	1
module_104	ESC_JB7454AA_AS	36;24;9;13;17;180;25	CC_1	1
module_231	ESC_JB7454AA_AS	36;24;9;13;17;180;25	CC_1	1
module_66	ESC_JB7454AA_AS	36;24;9;13;17;180;25	CC_1	1
module_101	ESC_JB7482AA_AS	36;24;9;13;960;11;25	CC_1	1
module_102	ESC_JB7482AA_AS	36;24;9;13;960;11;25	CC_1	1
module_103	ESC_JB7482AA_AS	36;24;9;13;960;11;25	CC_1	1
module_104	ESC_JB7482AA_AS	36;24;9;13;960;11;25	CC_1	1
module_106	ESC_JB7482AA_AS	36;24;9;13;960;11;25	CC_1	1
module_107	ESC_JB7482AA_AS	36;24;9;13;960;11;25	CC_1	1
module_231	ESC_JB7482AA_AS	36;24;9;13;960;11;25	CC_1	1
module_388	ESC_JB7482AA_AS	36;24;9;13;960;11;25	CC_1	1
module_66	ESC_JB7482AA_AS	36;24;9;13;960;11;25	CC_1	1
module_101	ESC_JB7948AA_AS	36;24;1010;13;17;11;25	CC_1	1
module_104	ESC_JB7948AA_AS	36;24;1010;13;17;11;25	CC_1	1
module_107	ESC_JB7948AA_AS	36;24;1010;13;17;11;25	CC_1	1
module_231	ESC_JB7948AA_AS	36;24;1010;13;17;11;25	CC_1	1
module_388	ESC_JB7948AA_AS	36;24;1010;13;17;11;25	CC_1	1
module_66	ESC_JB7948AA_AS	36;24;1010;13;17;11;25	CC_1	1
module_104	ESC_JB8096AA_AS	36;1558;9;13;17;11;25	CC_1	1
module_231	ESC_JB8096AA_AS	36;1558;9;13;17;11;25	CC_1	1
module_388	ESC_JB8096AA_AS	36;1558;9;13;17;11;25	CC_1	1
module_101	ESC_JC0955AA_AS	36;-43;9;13;17;11;25	CC_1	1
module_102	ESC_JC0955AA_AS	36;-43;9;13;17;11;25	CC_1	1
module_103	ESC_JC0955AA_AS	36;-43;9;13;17;11;25	CC_1	1
module_104	ESC_JC0955AA_AS	36;-43;9;13;17;11;25	CC_1	1
module_106	ESC_JC0955AA_AS	36;-43;9;13;17;11;25	CC_1	1
module_107	ESC_JC0955AA_AS	36;-43;9;13;17;11;25	CC_1	1
module_231	ESC_JC0955AA_AS	36;-43;9;13;17;11;25	CC_1	1
module_388	ESC_JC0955AA_AS	36;-43;9;13;17;11;25	CC_1	1
module_66	ESC_JC0955AA_AS	36;-43;9;13;17;11;25	CC_1	1
module_101	ESC_JC1883AA_AS	36;24;9;13;1432;11;25	CC_1	1
module_102	ESC_JC1883AA_AS	36;24;9;13;1432;11;25	CC_1	1
module_103	ESC_JC1883AA_AS	36;24;9;13;1432;11;25	CC_1	1
module_104	ESC_JC1883AA_AS	36;24;9;13;1432;11;25	CC_1	1
module_106	ESC_JC1883AA_AS	36;24;9;13;1432;11;25	CC_1	1
module_107	ESC_JC1883AA_AS	36;24;9;13;1432;11;25	CC_1	1
module_388	ESC_JC1883AA_AS	36;24;9;13;1432;11;25	CC_1	1
module_101	ESC_JC2158AA_AS	36;24;9;13;17;1253;25	CC_1	1
module_103	ESC_JC2158AA_AS	36;24;9;13;17;1253;25	CC_1	1
module_104	ESC_JC2158AA_AS	36;24;9;13;17;1253;25	CC_1	1
module_106	ESC_JC2158AA_AS	36;24;9;13;17;1253;25	CC_1	1
module_107	ESC_JC2158AA_AS	36;24;9;13;17;1253;25	CC_1	1
module_231	ESC_JC2158AA_AS	36;24;9;13;17;1253;25	CC_1	1
module_388	ESC_JC2158AA_AS	36;24;9;13;17;1253;25	CC_1	1
module_101	ESC_JC2761AA_AS	36;2319;9;258;17;11;25	CC_1	1
module_102	ESC_JC2761AA_AS	36;2319;9;258;17;11;25	CC_1	1
module_103	ESC_JC2761AA_AS	36;2319;9;258;17;11;25	CC_1	1
module_104	ESC_JC2761AA_AS	36;2319;9;258;17;11;25	CC_1	1
module_106	ESC_JC2761AA_AS	36;2319;9;258;17;11;25	CC_1	1
module_107	ESC_JC2761AA_AS	36;2319;9;258;17;11;25	CC_1	1
module_388	ESC_JC2761AA_AS	36;2319;9;258;17;11;25	CC_1	1
module_101	ESC_JC3772AA_AS	36;24;9;13;17;1254;25	CC_1	1
module_103	ESC_JC3772AA_AS	36;24;9;13;17;1254;25	CC_1	1
module_104	ESC_JC3772AA_AS	36;24;9;13;17;1254;25	CC_1	1
module_106	ESC_JC3772AA_AS	36;24;9;13;17;1254;25	CC_1	1
module_107	ESC_JC3772AA_AS	36;24;9;13;17;1254;25	CC_1	1
module_231	ESC_JC3772AA_AS	36;24;9;13;17;1254;25	CC_1	1
module_388	ESC_JC3772AA_AS	36;24;9;13;17;1254;25	CC_1	1
module_101	ESC_KB2028AA_AS	36;24;9;1274;17;11;25	CC_1	1
module_102	ESC_KB2028AA_AS	36;24;9;1274;17;11;25	CC_1	1
module_103	ESC_KB2028AA_AS	36;24;9;1274;17;11;25	CC_1	1
module_104	ESC_KB2028AA_AS	36;24;9;1274;17;11;25	CC_1	1
module_106	ESC_KB2028AA_AS	36;24;9;1274;17;11;25	CC_1	1
module_107	ESC_KB2028AA_AS	36;24;9;1274;17;11;25	CC_1	1
module_388	ESC_KB2028AA_AS	36;24;9;1274;17;11;25	CC_1	1
module_104	ESC_KB2032AA_AS	1119;24;9;13;17;11;25	CC_1	1
module_231	ESC_KB2032AA_AS	1119;24;9;13;17;11;25	CC_1	1
module_66	ESC_KB2032AA_AS	1119;24;9;13;17;11;25	CC_1	1
module_101	ESC_KB3772AA_AS	36;24;9;1072;17;11;25	CC_1	1
module_102	ESC_KB3772AA_AS	36;24;9;1072;17;11;25	CC_1	1
module_103	ESC_KB3772AA_AS	36;24;9;1072;17;11;25	CC_1	1
module_104	ESC_KB3772AA_AS	36;24;9;1072;17;11;25	CC_1	1
module_106	ESC_KB3772AA_AS	36;24;9;1072;17;11;25	CC_1	1
module_107	ESC_KB3772AA_AS	36;24;9;1072;17;11;25	CC_1	1
module_231	ESC_KB3772AA_AS	36;24;9;1072;17;11;25	CC_1	1
module_388	ESC_KB3772AA_AS	36;24;9;1072;17;11;25	CC_1	1
module_66	ESC_KB3772AA_AS	36;24;9;1072;17;11;25	CC_1	1
module_104	ESC_KB4118AA_AS	1128;24;9;13;17;11;25	CC_1	1
module_231	ESC_KB4118AA_AS	1128;24;9;13;17;11;25	CC_1	1
module_66	ESC_KB4118AA_AS	1128;24;9;13;17;11;25	CC_1	1
module_104	ESC_LA3004AA_AS	36;989;9;13;17;11;25	CC_1	1
module_231	ESC_LA3004AA_AS	36;989;9;13;17;11;25	CC_1	1
module_359	ESC_LA3004AA_AS	36;989;9;13;17;11;25	CC_1	1
module_388	ESC_LA3004AA_AS	36;989;9;13;17;11;25	CC_1	1
module_66	ESC_LA3004AA_AS	36;989;9;13;17;11;25	CC_1	1
module_101	ESC_LA4544AA_AS	36;24;617;13;17;11;25	CC_1	1
module_103	ESC_LA4544AA_AS	36;24;617;13;17;11;25	CC_1	1
module_104	ESC_LA4544AA_AS	36;24;617;13;17;11;25	CC_1	1
module_106	ESC_LA4544AA_AS	36;24;617;13;17;11;25	CC_1	1
module_107	ESC_LA4544AA_AS	36;24;617;13;17;11;25	CC_1	1
module_231	ESC_LA4544AA_AS	36;24;617;13;17;11;25	CC_1	1
module_104	ESC_LB2365AA_AS	36;24;9;1300;17;11;25	CC_1	1
module_231	ESC_LB2365AA_AS	36;24;9;1300;17;11;25	CC_1	1
module_388	ESC_LB2365AA_AS	36;24;9;1300;17;11;25	CC_1	1
module_66	ESC_LB2365AA_AS	36;24;9;1300;17;11;25	CC_1	1
module_104	ESC_LB2777AA_AS	36;24;9;1298;17;11;25	CC_1	1
module_66	ESC_LB2777AA_AS	36;24;9;1298;17;11;25	CC_1	1
module_104	ESC_MB7101AA_AS	36;24;9;13;17;617;25	CC_1	1
module_231	ESC_MB7101AA_AS	36;24;9;13;17;617;25	CC_1	1
module_66	ESC_MB7101AA_AS	36;24;9;13;17;617;25	CC_1	1
module_101	ESC_NA8835AA_AS	36;1020;9;13;17;11;25	CC_1	1
module_102	ESC_NA8835AA_AS	36;1020;9;13;17;11;25	CC_1	1
module_103	ESC_NA8835AA_AS	36;1020;9;13;17;11;25	CC_1	1
module_104	ESC_NA8835AA_AS	36;1020;9;13;17;11;25	CC_1	1
module_106	ESC_NA8835AA_AS	36;1020;9;13;17;11;25	CC_1	1
module_107	ESC_NA8835AA_AS	36;1020;9;13;17;11;25	CC_1	1
module_231	ESC_NA8835AA_AS	36;1020;9;13;17;11;25	CC_1	1
module_388	ESC_NA8835AA_AS	36;1020;9;13;17;11;25	CC_1	1
module_66	ESC_NA8835AA_AS	36;1020;9;13;17;11;25	CC_1	1
module_104	ESC_OA4847AA_AS	36;24;9;13;649;11;25	CC_1	1
module_66	ESC_OA4847AA_AS	36;24;9;13;649;11;25	CC_1	1
module_101	ESC_PA9694AA_AS	745;24;9;13;17;11;25	CC_1	1
module_103	ESC_PA9694AA_AS	745;24;9;13;17;11;25	CC_1	1
module_104	ESC_PA9694AA_AS	745;24;9;13;17;11;25	CC_1	1
module_106	ESC_PA9694AA_AS	745;24;9;13;17;11;25	CC_1	1
module_107	ESC_PA9694AA_AS	745;24;9;13;17;11;25	CC_1	1
module_66	ESC_PA9694AA_AS	745;24;9;13;17;11;25	CC_1	1
module_101	ESC_QA4713AA_AS	36;24;9;-33;17;11;25	CC_1	1
module_102	ESC_QA4713AA_AS	36;24;9;-33;17;11;25	CC_1	1
module_103	ESC_QA4713AA_AS	36;24;9;-33;17;11;25	CC_1	1
module_104	ESC_QA4713AA_AS	36;24;9;-33;17;11;25	CC_1	1
module_106	ESC_QA4713AA_AS	36;24;9;-33;17;11;25	CC_1	1
module_107	ESC_QA4713AA_AS	36;24;9;-33;17;11;25	CC_1	1
module_388	ESC_QA4713AA_AS	36;24;9;-33;17;11;25	CC_1	1
module_101	ESC_RA2488AA_AS	36;24;9;13;17;11;25	CC_1	1
module_102	ESC_RA2488AA_AS	36;24;9;13;17;11;25	CC_1	1
module_103	ESC_RA2488AA_AS	36;24;9;13;17;11;25	CC_1	1
module_104	ESC_RA2488AA_AS	36;24;9;13;17;11;25	CC_1	1
module_106	ESC_RA2488AA_AS	36;24;9;13;17;11;25	CC_1	1
module_107	ESC_RA2488AA_AS	36;24;9;13;17;11;25	CC_1	1
module_388	ESC_RA2488AA_AS	36;24;9;13;17;11;25	CC_1	1
module_66	ESC_RA2488AA_AS	36;24;9;13;17;11;25	CC_1	1
module_101	ESC_RA3435AA_AS	36;24;9;13;687;11;25	CC_1	1
module_102	ESC_RA3435AA_AS	36;24;9;13;687;11;25	CC_1	1
module_103	ESC_RA3435AA_AS	36;24;9;13;687;11;25	CC_1	1
module_104	ESC_RA3435AA_AS	36;24;9;13;687;11;25	CC_1	1
module_106	ESC_RA3435AA_AS	36;24;9;13;687;11;25	CC_1	1
module_107	ESC_RA3435AA_AS	36;24;9;13;687;11;25	CC_1	1
module_231	ESC_RA3435AA_AS	36;24;9;13;687;11;25	CC_1	1
module_359	ESC_RA3435AA_AS	36;24;9;13;687;11;25	CC_1	1
module_388	ESC_RA3435AA_AS	36;24;9;13;687;11;25	CC_1	1
module_104	ESC_RA4904AA_AS	784;24;9;13;17;11;25	CC_1	1
